contentid1,contentid2,sim
126288,126239,0.5402739789337377
126288,2743326,0.5080432661444712
126288,127865,0.48901355107843797
126288,127689,0.48329363954246074
716313,126675,0.17930095105626315
716313,716410,0.16933495886833855
716313,1607623,0.15289967005532046
716313,126353,0.12191806151093665
716313,1626285,0.12147012414056585
716538,1957300,0.21183262161223831
716538,300081,0.20629207292912485
716538,127574,0.20146428111378098
716538,127573,0.1515751177688339
716538,1586084,0.13396288859218833
147656,3112039,0.5909164316000957
147656,264284,0.590300166346988
147656,147684,0.4209325631670818
147656,126621,0.3752751915483142
147656,127045,0.37335717369651367
2605528,264284,0.2993117229670723
2605528,3112039,0.29897281974754586
2605528,2660392,0.26984194939741735
2605528,3066378,0.2521425578069967
2605528,917162,0.2390368872249422
2784663,1599383,0.3628660093741797
2784663,1598378,0.2903331501414476
2784663,1627447,0.28632297454028427
2784663,126319,0.2793187213370768
2784663,1610389,0.27234600612066856
1956430,1957304,0.22965839590783
1956430,1956980,0.21894031387440907
1956430,1623764,0.21848597336284653
1956430,1957044,0.21519904336892617
1956430,1957317,0.21244472843912354
1624939,126294,0.18180991366989324
1624939,1957320,0.11768438052824488
1624939,2748815,0.11538391099096995
1624939,2615241,0.10363164911919029
1624939,1595105,0.0982981123702267
131279,2860680,0.9350045814695894
131279,2948095,0.7298238621614103
131279,3026624,0.7287804577206859
131279,3025830,0.4346785003771784
131279,2703773,0.3931113512809695
2703743,2703775,0.31916951991822917
2703743,2703786,0.3113983877018427
2703743,2606126,0.2800488099148964
2703743,126299,0.2273505941313669
2703743,2703773,0.22244545972512655
297980,488345,0.16264581942119688
297980,1627846,0.15483271728738485
297980,717093,0.14858110760934246
297980,309328,0.14468993167581762
297980,1597967,0.1380321158861608
1625224,1954820,0.5143038148535954
1625224,1590265,0.4977191538457695
1625224,1954828,0.4740110052440496
1625224,1612565,0.47281849460078174
1625224,1316776,0.45523040409285004
126390,1627638,0.1777389935318177
126390,1625224,0.1692396951777448
126390,1627528,0.164139783175385
126390,1626239,0.14718131119731467
126390,1607157,0.1314518153775247
127865,2743326,0.6126375718640398
127865,126286,0.5871045430702453
127865,126290,0.5626506867963816
127865,127689,0.5518708239397647
127865,126288,0.48901355107843797
1595802,126620,0.15209869956597688
1595802,298199,0.14140186737889304
1595802,1612565,0.1413982570654481
1595802,2615248,0.14032580399122743
1595802,127902,0.134871840005937
3345112,2743296,0.5462469642325295
3345112,2783863,0.28594280627426216
3345112,127533,0.20361728802611498
3345112,127045,0.1836273847258377
3345112,125415,0.1568747661421954
127533,125416,0.6677283054996562
127533,127169,0.6545665495261784
127533,129681,0.6508993125166083
127533,1623888,0.6248708467535082
127533,2031650,0.5821469961536768
1954763,1612565,0.6932588767217998
1954763,1590265,0.45967962376444194
1954763,1954828,0.43613984633404174
1954763,128977,0.4334926604198923
1954763,1599284,0.4116243188531339
1612565,1954763,0.6932588767217998
1612565,1624600,0.5338531742086713
1612565,1599284,0.5117651629639045
1612565,1590265,0.5074347179715497
1612565,1608822,0.4973483197755913
2647939,2638439,0.49886742629987846
2647939,2633954,0.41483958216028305
2647939,2783713,0.3938085464456828
2647939,127045,0.3930155050137502
2647939,1614506,0.3695076689947901
2774110,125415,0.2204743620388552
2774110,3040120,0.21052978978355943
2774110,127045,0.18176143477943418
2774110,2755847,0.17065211683015752
2774110,1626138,0.16889936396302166
126547,1584941,0.5015056400155752
126547,126394,0.34429966479360724
126547,1597542,0.27067328570279936
126547,126398,0.2688464892997954
126547,1624554,0.2589211985192073
799613,1597663,0.39012832543908166
799613,1625103,0.36385802986193166
799613,126380,0.3341984480586534
799613,250288,0.28152841703759773
799613,1627095,0.2704875667038584
128790,128766,0.43775732570569353
128790,1954779,0.33328803935186235
128790,126387,0.21826055366579777
128790,126398,0.21343297694438376
128790,1597542,0.19673097499502906
128766,1597542,0.624399100195175
128766,126398,0.6179513056423772
128766,128790,0.43775732570569353
128766,1626138,0.4139135533811343
128766,127533,0.3917343958653932
1596337,231950,0.2346286961461741
1596337,126395,0.20984697445663683
1596337,1625067,0.1408511466432923
1596337,1624635,0.11952288617259034
1596337,1607297,0.10302374075651166
2720432,1957043,0.5643403909507083
2720432,1624635,0.3909297637729571
2720432,2778546,0.33846583902108174
2720432,2712734,0.30924768886712584
2720432,2381465,0.2981485980501678
3008542,2615234,0.6357541162580723
3008542,128609,0.623976531037941
3008542,128319,0.6020547961807292
3008542,2588908,0.5781981772590288
3008542,128448,0.5132275682760578
2615234,128609,0.9599765677539497
2615234,2588908,0.7930045947535661
2615234,128319,0.7485607260668024
2615234,128448,0.7009042801997784
2615234,3008542,0.6357541162580723
126391,3076545,0.781693198071188
126391,2788127,0.22775703746863202
126391,250458,0.22152032947081393
126391,231907,0.17256477324825284
126391,126398,0.16720172560275465
250309,1610067,0.552709898230509
250309,129354,0.5154111119351384
250309,231908,0.46297677440995716
250309,250308,0.4019805123379882
250309,250307,0.27556101161114144
126398,1597542,0.9819714705525118
126398,128766,0.6179513056423772
126398,126322,0.3899822449643604
126398,2615254,0.3803133519814388
126398,1607131,0.379806226885993
2690525,1582423,0.31860354529346496
2690525,126398,0.2932005131541679
2690525,1597542,0.2825264438350582
2690525,2469060,0.24599902007954721
2690525,2718998,0.24251636452180036
3436858,2755545,0.3908290399669879
3436858,1597542,0.3040110764123244
3436858,126398,0.2992068000558497
3436858,2690525,0.20984914540133617
3436858,2605927,0.1345801802513158
128319,2615234,0.7485607260668024
128319,128609,0.7329307968275469
128319,2588908,0.6315898097962317
128319,3008542,0.6020547961807292
128319,2662512,0.5927031809556105
1595965,126404,0.4322018061809301
1595965,1625224,0.4286026303938326
1595965,1954820,0.4272669491373996
1595965,1624600,0.41310081330851994
1595965,1612565,0.38886289499632265
2009156,2615336,0.3009948768279761
2009156,2718998,0.283600819444371
2009156,1437668,0.2709987034919973
2009156,1594500,0.25557391096409715
2009156,2469060,0.2542207599028633
1608625,1623735,0.12254401019444508
1608625,1614174,0.11006274800247488
1608625,1600728,0.10270097512909568
1608625,317571,0.08961804666186196
1608625,126381,0.08761549992578148
3066378,3066423,0.2895280596306176
3066378,3112039,0.27540681198410305
3066378,264284,0.2749727675435942
3066378,3056542,0.2636105082999553
3066378,2605528,0.2521425578069967
1608654,127690,0.3948752477943209
1608654,2737299,0.2014711803661185
1608654,126292,0.1391119536665939
1608654,2743326,0.11455482545472395
1608654,264284,0.11379050466264233
127690,1608654,0.3948752477943209
127690,2737299,0.22461105276289695
127690,128980,0.16589570719478858
127690,2748760,0.15262217255907973
127690,126290,0.15151286353396193
2778914,3012117,0.6168626109115569
2778914,2752449,0.4732005344052601
2778914,2606189,0.39571567304510114
2778914,600158,0.3905927581719303
2778914,126318,0.3744321312876444
2833788,3377276,0.1272436484258102
2833788,264284,0.11660560208408315
2833788,3112039,0.11582634389376868
2833788,2469060,0.11438704983077576
2833788,2932446,0.10574362876069218
1956436,1586295,0.6081192619924206
1956436,1957304,0.45466740624414814
1956436,1624240,0.38420294779355807
1956436,1957050,0.36835347960143006
1956436,1956447,0.3368003601914701
1586295,1956436,0.6081192619924206
1586295,1957050,0.36735521638741614
1586295,1957028,0.3219320993962905
1586295,126401,0.31138579204720584
1586295,1956978,0.29866936288804635
126623,1614174,0.19930690806601464
126623,298199,0.16198762899237285
126623,1599584,0.15438856873718015
126623,126620,0.1533223545680754
126623,128766,0.15321025114534656
717093,717109,0.492300846108835
717093,1608785,0.3544049315690503
717093,126260,0.3477756027311685
717093,126239,0.3038825817697478
717093,2031650,0.3013539847125082
1581045,1584431,0.15636081718676037
1581045,482151,0.14079223232144417
1581045,299989,0.14011569070645918
1581045,317526,0.12743882235576293
1581045,317500,0.12096737080290886
1597967,1599584,0.9909789004545863
1597967,126339,0.6377586728118377
1597967,126356,0.49091767438601863
1597967,147548,0.44528963905571434
1597967,126347,0.4422966304969312
127006,1590720,0.15652251960986374
127006,1610651,0.13384176764215475
127006,231896,0.12321379398812529
127006,1608562,0.11083496107644174
127006,127009,0.10439007018421408
1607131,126397,0.8713401671773967
1607131,126431,0.5593725876479144
1607131,127045,0.4259738651818427
1607131,2638439,0.4139623087449542
1607131,1597542,0.3959506937595534
126397,1607131,0.8713401671773967
126397,126431,0.5394966944365828
126397,2638439,0.43873200153063646
126397,127045,0.4376677998025592
126397,264284,0.39330271378680054
126328,1607157,0.7873393108937405
126328,318340,0.3112796257679266
126328,126431,0.2751409815540333
126328,298199,0.2440576232604933
126328,126620,0.2394545679477838
2660392,917162,0.39635889187786894
2660392,128126,0.3675003930017645
2660392,2615384,0.36171103911533026
2660392,147684,0.3241156664344211
2660392,127045,0.31951036998938087
3025772,2469034,0.38844835965815866
3025772,2708149,0.279867132684276
3025772,2633952,0.2381532602117482
3025772,2468978,0.23196024345529276
3025772,917162,0.21834469529252848
129656,127924,0.3298076590028116
129656,126621,0.2451922719798174
129656,264284,0.24489803054112677
129656,801042,0.24424827910364044
129656,2793212,0.243946834470152
126264,2748816,0.7699239772365861
126264,126558,0.5574558626578544
126264,126269,0.524264460049066
126264,126268,0.5145066698804752
126264,127742,0.46169419887654095
2755545,3436858,0.3908290399669879
2755545,2827407,0.3280848148662696
2755545,2705087,0.3269722245491499
2755545,1597542,0.2969430571641999
2755545,125416,0.28834661639685993
127507,126246,0.4546815051174952
127507,127673,0.26486506370976803
127507,129498,0.2598642683389323
127507,126235,0.24570002258163126
127507,2939664,0.24268541228827584
1956438,1957050,0.32968375633224273
1956438,1600706,0.27860906493823145
1956438,126401,0.2754039711255537
1956438,1957028,0.2736227438050759
1956438,1600536,0.2735004405993378
2357444,800971,0.8783095972957315
2357444,1610774,0.42556792057319726
2357444,2743326,0.4080214649854508
2357444,127533,0.405894636645739
2357444,1623888,0.39987751189766696
129069,2793229,0.13431292698631697
129069,129656,0.11215487925237884
129069,264284,0.10954589366337782
129069,3112039,0.10893742576990337
129069,129314,0.10851229038223588
2737299,126290,0.23294859838843396
2737299,127690,0.22461105276289695
2737299,126286,0.20818263376789337
2737299,1608654,0.2014711803661185
2737299,2743326,0.20026932906544945
126290,2743326,0.7247510851046723
126290,126286,0.6999584005308119
126290,127689,0.5861552403253532
126290,127865,0.5626506867963816
126290,2022531,0.5346082228877945
298094,126346,0.36243759226263644
298094,126356,0.26387228201527485
298094,319707,0.24252320714280073
298094,1597967,0.21124246667374785
298094,1599584,0.2069439683938139
1597980,1600706,0.3522336006533171
1597980,1600536,0.33452117372412643
1597980,1600728,0.3223352586172077
1597980,1956447,0.2903322969930514
1597980,1624240,0.26910977168753214
1610651,1611300,0.19166489022320415
1610651,2469189,0.1733083238971372
1610651,2789698,0.1718602533007837
1610651,2357456,0.16531101580554677
1610651,3074779,0.16485885174363735
1977631,2580713,0.9786234677913797
1977631,127533,0.3727321045075091
1977631,125416,0.3638688170570034
1977631,2827407,0.3539150036945981
1977631,2705087,0.35011860616727164
1610474,988215,0.737327712179102
1610474,126263,0.724452907861561
1610474,2615335,0.7188100777992017
1610474,126249,0.6524250856428951
1610474,1580917,0.638536665188531
127742,126558,0.6250619389714963
127742,126268,0.6156862393184711
127742,129681,0.5991568549136008
127742,126238,0.5868141077195658
127742,126269,0.5583956947691466
125416,127533,0.6677283054996562
125416,2706626,0.6081183073793889
125416,127169,0.5898883002901633
125416,2737403,0.5886830281605726
125416,2031650,0.5759157927704991
127169,129681,0.9380792827305936
127169,127533,0.6545665495261784
127169,125416,0.5898883002901633
127169,126268,0.5856570995141911
127169,1623888,0.5806718125186259
127512,127533,0.5361272867739967
127512,125416,0.5237659560772083
127512,127169,0.49002537851890343
127512,2737403,0.48466291161782565
127512,129681,0.4799843663603956
2737403,2031650,0.7991757333640325
2737403,125416,0.5886830281605726
2737403,127533,0.5755730643579422
2737403,2706626,0.554494888327024
2737403,127169,0.5045912447222392
1586632,127533,0.18870972913810619
1586632,126381,0.1814461052154434
1586632,2469189,0.18000491371526373
1586632,128766,0.17767460520680753
1586632,1626138,0.1763312798672731
2357450,1590895,0.26718621239759455
2357450,126551,0.1917539207929016
2357450,2714789,0.12672415605434187
2357450,1612160,0.11366451190441125
2357450,3065503,0.09822077872314162
1590895,126551,0.49138254425099537
1590895,2755487,0.485664274175291
1590895,2996058,0.45039369510393634
1590895,2737304,0.4202440418630911
1590895,2948095,0.3492225252051287
1624871,2788127,0.377813628607207
1624871,3076545,0.28660848196326655
1624871,250458,0.28268945579965643
1624871,3065503,0.2779004385928879
1624871,2469060,0.23544552461911367
916815,1582168,0.3545596818091594
916815,917032,0.3438932256301734
916815,916913,0.31466321067582875
916815,2815080,0.29453698486634233
916815,916981,0.290114630690038
3025690,2606603,0.3149243782020216
3025690,2606240,0.3139420985716566
3025690,264284,0.30977006083114156
3025690,3112039,0.3073376620943057
3025690,126621,0.24485787317654112
916913,917032,0.3740300169808355
916913,916981,0.34246000799104326
916913,916815,0.31466321067582875
916913,250378,0.273477360286899
916913,1582168,0.20628822685616388
917032,916981,0.4499084825771991
917032,916913,0.3740300169808355
917032,916815,0.3438932256301734
917032,1627528,0.22324200998661506
917032,1582168,0.21237911512243451
3025794,319552,0.22159372171927447
3025794,2469034,0.21303569388875157
3025794,2649961,0.18971309070952191
3025794,913869,0.17412264220254212
3025794,129509,0.1531102202690059
2649961,2469034,0.462063583829955
2649961,3025573,0.41718663614048795
2649961,1597942,0.3275912601758073
2649961,913869,0.32280333311747367
2649961,126321,0.3090611423697579
913869,129509,0.5615997177152697
913869,914607,0.40038765546244093
913869,2469034,0.3757587921383679
913869,1584115,0.3379043137002529
913869,3018375,0.32832290502407785
3018375,2605927,0.6062176496925524
3018375,913869,0.32832290502407785
3018375,3065551,0.28610842954026905
3018375,2594360,0.24164140473921034
3018375,2649961,0.23798014310595816
917162,1583043,0.45696087676460345
917162,2660392,0.39635889187786894
917162,2469034,0.3338849442249739
917162,128766,0.29539151785114426
917162,923263,0.2901678079627837
3025573,2649961,0.41718663614048795
3025573,2469034,0.37945839508264767
3025573,2708149,0.27953153854158785
3025573,2468978,0.23808579607065827
3025573,2606116,0.22632969390687688
914536,2616353,0.5090839600507875
914536,1597942,0.47290683912185927
914536,126321,0.46467456630927617
914536,2469034,0.3181443709602117
914536,2946402,0.31509492893997154
2743288,128944,0.3991459221122624
2743288,1081865,0.34080384168669475
2743288,2748819,0.29346697960284196
2743288,3025830,0.2542330039923844
2743288,2606126,0.2116801452898681
3025912,1627481,0.5351223702252719
3025912,2718998,0.3618213401084366
3025912,2752449,0.34169128665633286
3025912,2469060,0.30470138807430014
3025912,2673663,0.2556675960433348
988466,923263,0.0812315688629277
988466,914536,0.06138808732744519
988466,2911408,0.057119539013676765
988466,2469060,0.052968751898193805
988466,917162,0.05247840163704405
2606116,126322,0.35226070911721635
2606116,2649961,0.3059894913362175
2606116,129382,0.29926027049617765
2606116,1597942,0.2835306595616496
2606116,126321,0.27922989343982557
2793221,2787465,0.24348650642055347
2793221,801042,0.2092501357273386
2793221,802004,0.20218399878338017
2793221,2793212,0.19768918088365678
2793221,2605243,0.18548299982697164
2755809,126290,0.24481434951049055
2755809,126298,0.24278785290642993
2755809,2743285,0.23860395403387014
2755809,2779506,0.2126199826193101
2755809,2031650,0.20993088778913166
2779506,2738704,0.3312885483945782
2779506,2778949,0.26492465307029694
2779506,2752661,0.2555092479729457
2779506,978310,0.25496166494514405
2779506,2755809,0.2126199826193101
1623646,1596067,0.41936530773570824
1623646,1624846,0.39978593697652764
1623646,1624767,0.397301624815729
1623646,1583137,0.3720552936751149
1623646,1584115,0.3559761713504649
1610669,127512,0.164072914552529
1610669,231907,0.15230219565457048
1610669,1610651,0.14352131843270285
1610669,126249,0.1329006121614322
1610669,1611841,0.13259462420245685
126345,1597967,0.3902973438326318
126345,1599584,0.38834553627812557
126345,126356,0.33588776067477505
126345,126353,0.2741346370818629
126345,1626285,0.27017938427918675
298100,317526,0.20997473317610107
298100,479910,0.1789412521811854
298100,126356,0.17864316721230553
298100,127122,0.16365129295043232
298100,319705,0.16065750573102816
2469034,2468978,0.5900020494849308
2469034,2649961,0.462063583829955
2469034,2708149,0.43091073426438037
2469034,923263,0.40168355677589584
2469034,3025772,0.38844835965815866
2468978,2469034,0.5900020494849308
2468978,129509,0.2645208205865388
2468978,913869,0.26069054597646374
2468978,2708149,0.2504805290539086
2468978,2649961,0.24190185102441533
1624748,2658237,0.29983169341055077
1624748,2932010,0.23387459782139397
1624748,1582519,0.22093247036221306
1624748,2911408,0.20588715895160498
1624748,126011,0.2011334293178693
2911408,2606117,0.5303512382996763
2911408,126011,0.5064908070984148
2911408,1624685,0.4201952367661192
2911408,2381465,0.40778471967214985
2911408,1582519,0.36545933226789074
2932010,1582519,0.2413370287419064
2932010,1624748,0.23387459782139397
2932010,2911408,0.23192943021904214
2932010,803243,0.23090110521043933
2932010,1624685,0.22590926487064397
2606117,2911408,0.5303512382996763
2606117,2381465,0.5196706247529745
2606117,2752414,0.4380293881084613
2606117,252578,0.4194171703887992
2606117,1626138,0.395014710067884
126011,2911408,0.5064908070984148
126011,1624685,0.4162749566739233
126011,2606117,0.34748175167494294
126011,803243,0.28189810949206023
126011,2381465,0.2808744967858238
1624685,2911408,0.4201952367661192
1624685,126011,0.4162749566739233
1624685,803243,0.4003790127089504
1624685,2381465,0.39981791623363616
1624685,126315,0.3892548371474291
1598165,1599284,0.5712334665263461
1598165,1608822,0.557632047427614
1598165,1598192,0.4970409930622557
1598165,1954828,0.4748871038724052
1598165,1624600,0.45538277923455406
126344,126235,0.644959056392533
126344,2939667,0.6420911201301271
126344,2939664,0.641337527604385
126344,128972,0.6104007277059187
126344,2706284,0.5883316437386812
1582934,1315472,0.26078242200829427
1582934,126245,0.10585494462641742
1582934,2784663,0.1047445335764348
1582934,1598378,0.0981323894411841
1582934,2723139,0.09811369091344266
250328,1582774,0.764703594659141
250328,250331,0.3039882248279933
250328,2381393,0.1936095400871657
250328,1935601,0.14761794502848222
250328,264284,0.1360058354819809
126339,1597967,0.6377586728118377
126339,1599584,0.6343961228883604
126339,127573,0.3010079736707881
126339,126353,0.23018756973268328
126339,1626285,0.22213722309340367
1626454,126263,0.3502129389081664
1626454,2615335,0.3413930842790079
1626454,1580917,0.3362455470286731
1626454,1626988,0.32582535785266875
1626454,126558,0.3173808426551414
1598378,126322,0.45219117190845654
1598378,1626138,0.4168240976342278
1598378,1587082,0.41323925621294305
1598378,2755847,0.4046054950082818
1598378,2750851,0.3921962662393069
3074840,1595444,0.35465837018799495
3074840,2930122,0.3062682114702718
3074840,126627,0.2902588069586163
3074840,2750859,0.27649372859999233
3074840,301276,0.2736893102794634
1623698,1584985,0.38168695842604894
1623698,3065124,0.16455254489724763
1623698,2755847,0.1504960732577103
1623698,127359,0.14495959602561023
1623698,1624070,0.14005209756051842
2783878,126322,0.36059180421587544
2783878,2750851,0.32484317729635426
2783878,2759662,0.3235638691052524
2783878,126320,0.3040089952419016
2783878,2752414,0.29568957638395027
2814812,2615248,0.17843830933055
2814812,2737277,0.1470468611368278
2814812,3076688,0.10709557804818937
2814812,1624140,0.10170582581542882
2814812,917162,0.09264159312266237
1595997,1956972,0.22897137819899163
1595997,1600967,0.18042275037183655
1595997,1957046,0.15360949674985136
1595997,1595965,0.11943045155099094
1595997,1624246,0.113147809130007
1623735,1957044,0.22656946149057014
1623735,1624246,0.17637055211328773
1623735,1956438,0.13854298540251847
1623735,126408,0.13638844842286768
1623735,1581236,0.13231515101034785
1586261,1590837,0.6159103060359379
1586261,1623747,0.16409339554751323
1586261,129120,0.15979566870913148
1586261,1595105,0.11803580875482304
1586261,1624167,0.11074033360613958
1584139,1583188,0.19978585103143032
1584139,1583137,0.18500510081129917
1584139,1665480,0.14432297710642772
1584139,1584115,0.12500307530407848
1584139,913869,0.10429636028933158
1596067,1623646,0.41936530773570824
1596067,1624767,0.34144306444296585
1596067,1600719,0.31223471184327994
1596067,1590555,0.3023012504852914
1596067,1624846,0.2894262585884519
231895,1315472,0.40172488668979345
231895,1608758,0.3876651621816114
231895,126318,0.32301932177414816
231895,2743326,0.3206304379253999
231895,127533,0.31452085246634376
228891,1935998,0.23847071870294215
228891,264284,0.23484469602265037
228891,3112039,0.23156837827256857
228891,2757755,0.22544497964612767
228891,3041977,0.22025447476029766
1599176,128790,0.18067955154021823
1599176,1624767,0.17080304362806376
1599176,128766,0.1631655412719846
1599176,126387,0.14949265360665376
1599176,1596067,0.1477816582435923
228895,1625152,0.25288087761380584
228895,3079580,0.194908896766036
228895,1600365,0.1747537958577186
228895,776934,0.13582569300271485
228895,231895,0.133059379758551
1598192,1608822,0.5054719591891939
1598192,1598165,0.4970409930622557
1598192,1599284,0.4961073601326626
1598192,1954828,0.48203463698987825
1598192,1590265,0.4608715023827248
2743322,2638439,0.48584065942124394
2743322,3026006,0.43248656345214914
2743322,2755480,0.4289153490649734
2743322,127045,0.4029377720416756
2743322,3026041,0.3691184459554478
2750816,2357444,0.24131441106023996
2750816,1315472,0.23452971199492406
2750816,800971,0.23176891279871728
2750816,2606189,0.22890115845278813
2750816,2759662,0.22699102039887434
127437,2702537,0.6049688509301375
127437,250331,0.5671664932456328
127437,1935601,0.41419411410582446
127437,127611,0.37026092171243913
127437,1316395,0.2955371660710512
3361644,2911408,0.3545505207988471
3361644,126011,0.25967039850448215
3361644,2606117,0.22111547807752813
3361644,1610389,0.20955520125719906
3361644,1182422,0.15556204500548929
1610702,2357469,0.185513323710497
1610702,1583000,0.06944524804252122
1610702,1612160,0.06464910357256422
1610702,1610651,0.06102077856921102
1610702,1956982,0.05986455473526442
1598258,1600641,0.35385344862764734
1598258,2357444,0.0984264166076344
1598258,1957071,0.09045679864508302
1598258,1956430,0.08711565448913741
1598258,1956447,0.08063247122154835
1613682,1582973,0.1552171536942954
1613682,1957300,0.1342668549904384
1613682,300081,0.1269114291000176
1613682,1597879,0.12333333750335285
1613682,1624767,0.11582640549157044
298199,126620,0.9401701747812188
298199,1595444,0.41750809893281615
298199,1607157,0.32256701327836923
298199,301276,0.31667806523304215
298199,126627,0.31342230062788895
1956440,1586482,0.3547334629892868
1956440,1957050,0.3518639112360594
1956440,1624240,0.32939927897922233
1956440,129667,0.32718655520094037
1956440,1957086,0.3148026719411826
1582602,250415,0.21142807636455738
1582602,1956442,0.14648661402869761
1582602,2357456,0.08996902445757912
1582602,1624246,0.08315772720994319
1582602,1623735,0.07282130963657746
250308,231908,0.5120724582475684
250308,1610067,0.44101332641981883
250308,250309,0.4019805123379882
250308,129354,0.3504520984821757
250308,250307,0.2013243996919996
1626573,1627638,0.37801435790493215
1626573,1627528,0.29857502227048704
1626573,1627820,0.28302041040703574
1626573,1583080,0.2718437519887011
1626573,1627540,0.259460319682548
298205,716659,0.3507290411112856
298205,1956442,0.21370052138106632
298205,126333,0.09817753430300964
298205,129311,0.09348203222267996
298205,1626239,0.08893115068040613
1956442,1599227,0.27779201687610533
1956442,1600536,0.2679136308104068
1956442,1600706,0.252299738045081
1956442,1623764,0.2434459201468238
1956442,1957304,0.24186191139117008
1607157,126328,0.7873393108937405
1607157,1595444,0.3298326155802067
1607157,298199,0.32256701327836923
1607157,126620,0.3150225984373537
1607157,318340,0.28070879855464015
126409,1597967,0.24412201510859513
126409,1599584,0.23980386463894643
126409,126353,0.22352791385444104
126409,1626285,0.21967678782448724
126409,126356,0.21364161500777873
126381,1607188,0.35585931621946787
126381,1607131,0.2669174807776141
126381,126397,0.24795963611476018
126381,126328,0.23902429327051555
126381,128766,0.2082548034162982
250459,2357456,0.3309986789175083
250459,1607032,0.265480691536023
250459,1584431,0.24824648314076495
250459,250318,0.1686813686289915
250459,1624349,0.1603144507244969
1626285,126353,0.9947465666620411
1626285,1607330,0.4676050951488472
1626285,1597967,0.4179297164437933
1626285,1599584,0.415192263463619
1626285,126356,0.40771864013728426
2638439,2755480,0.6862319298069077
2638439,2633954,0.6485860097964091
2638439,127045,0.5693447618224485
2638439,3026006,0.5593710579106744
2638439,125415,0.515295130783082
1607729,1624631,0.2781429952674389
1607729,801042,0.14687095954966162
1607729,126621,0.13893003705295218
1607729,128950,0.13060853787065185
1607729,1624659,0.1284794850187328
129314,264284,0.29046846872174165
129314,3112039,0.2881454075953031
129314,126621,0.26010052348309626
129314,801042,0.23891057468148877
129314,3056623,0.23221578150401814
2613631,126431,0.32594958025293885
2613631,1607131,0.19500959680721588
2613631,129314,0.19123503152945698
2613631,126397,0.18314796927532032
2613631,136538,0.1610442872545451
3075948,2638439,0.36442712812588174
3075948,2633954,0.35274010243902804
3075948,3056542,0.3351532163764921
3075948,2804498,0.3222357936570586
3075948,3112039,0.32036082298300184
126382,2788127,0.21644362837108538
126382,1624871,0.21449153149510133
126382,317571,0.2144153944818525
126382,147656,0.18604557091267748
